Artist Name,Track Name,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Liveness,Valence,Tempo,Duration,Time Signature
Supergrass,"Tales of Endurance, Pt. 4, 5 & 6",0.282,0.648,-7.604,0,0.0291,0.012,0.216,1.17e-06,91.536,331427.0,4
The New Respects,Trouble,0.516,0.7,-5.621,1,0.0631,0.0182,0.689,3.43e-06,147.914,203187.0,4
Julia Jacklin,Pressure To Party,0.471,0.811,-3.956,1,0.0389,0.000125,0.117,3.7e-06,141.967,182307.0,4
Little G Weevil,Apple Picker (Acoustic),0.692,0.102,-11.721,1,0.061,0.818,0.337,4.749999999999999e-06,114.136,336863.0,4
Lazy Queen,Self-care 101,0.415,0.774,-6.445,1,0.041,0.00403,0.205,4.66e-06,87.415,320522.0,4
No Somos Marineros,Los Bajos Fondos,0.483,0.603,-9.907,1,0.0386,0.348,0.0911,9.070000000000001e-07,179.392,173107.0,3
Ghost Town Blues Band,Tip of My Hat (Live),0.799,0.73,-6.648,1,0.0414,0.29,0.975,8.98e-06,120.336,268650.0,4
"Keethan, Pavitra Krishnan, Shravan Sridhar",Seher,0.315,0.565,-8.667,1,0.0369,0.65,0.107,6.17e-07,99.49,3.48,4
Amaranthe,Archangel,0.407,0.967,-7.104,1,0.0666,0.000316,0.089,2.27e-06,180.027,203373.0,4
Acollective,Happiest of All Memorial Days,0.412,0.51,-8.276,0,0.0298,0.348,0.0787,2.3e-06,147.904,281093.0,4
No Memories of Tomorrow,Graeme James,0.579,0.304,-14.271,0,0.0301,0.751,0.129,4.79e-06,129.867,4.34655,4
The All-American Rejects,"Swing, Swing",0.553,0.717,-5.857,1,0.0318,6.48e-05,0.0385,3.18e-06,127.947,233267.0,4
Nattali Rize,Indestructible,0.845,0.681,-4.693,0,0.111,0.265,0.0519,6.54e-06,86.001,183694.0,4
Apoorva Krishna,Tinky Winky,0.293,0.877,-4.172,1,0.0486,0.0849,0.0787,8.7e-06,171.47,317784.0,4
Ronnie Robinson Trio,Pent-Up House,0.674,0.335,-13.903,1,0.0444,0.885,0.101,6.62e-06,168.741,2.303233333,3
Tay Money,Asthma Pump (with Flo Milli),0.908,0.663,-4.032,1,0.359,0.0163,0.287,3.99e-06,119.983,178973.0,4
Allegaeon,Concerto in Dm,0.556,0.969,-3.778,1,0.0402,0.000119,0.378,3.2500000000000002e-06,103.994,441035.0,4
Quami,Squeeze Me,0.694,0.907,-3.854,1,0.0458,0.0765,0.13,5.729999999999999e-06,114.98,290600.0,4
Oasis,Whatever,0.247,0.913,-2.437,1,0.0388,0.0418,0.257,3.4e-06,91.157,382267.0,4
Ghost Iris,Coda,0.489,0.994,-2.236,0,0.113,2.05e-05,0.333,2.18e-06,90.015,243000.0,4
Slowdive,Alison,0.276,0.449,-11.428,1,0.0375,0.00782,0.108,2.78e-06,101.687,230987.0,4
Billie Eilish,I Didn't Change My Number,0.849,0.48,-5.835,1,0.226,0.612,0.295,6.77e-06,142.021,2.64105,4
Garbage,Wolves - Edit,0.484,0.956,-6.388,0,0.0357,2.59e-05,0.257,6.43e-06,145.004,219541.0,4
Britney Spears,Liar,0.59,0.776,-5.272,0,0.0705,0.00705,0.414,8.1e-06,159.946,3.276883333,4
Ruff Sqwad,Functions On the Low,0.737,0.649,-7.709,0,0.142,0.816,0.201,5.79e-06,139.961,282067.0,4
Manal,Casa Con Diez Pinos,0.528,0.563,-6.975,1,0.041,0.706,0.149,6.52e-06,168.403,254467.0,3
The Black Keys,Little Black Submarines,0.365,0.466,-7.514,1,0.0418,0.161,0.106,4.87e-06,95.163,251267.0,4
Noah Cyrus,July,0.708,0.186,-8.953,0,0.042,0.868,0.0779,3.22e-06,72.541,156106.0,4
Tomberlin,Wasted,0.765,0.563,-9.765,1,0.0397,0.422,0.142,7.03e-06,93.073,149423.0,4
The Yardbirds,Over Under Sideways Down - The Mono Album,0.529,0.861,-10.581,1,0.0784,0.292,0.314,3.87e-06,96.52,142507.0,4
Wolfmother,Woman,0.191,0.948,-3.496,0,0.217,2.78e-05,0.0945,2.15e-06,150.753,175667.0,4
Led Zeppelin,No Quarter - Remaster,0.339,0.34,-14.377,1,0.0385,0.657,0.375,1.17e-06,142.362,419133.0,4
Hollow Front,Falling Apart,0.534,0.979,-3.645,0,0.0987,0.00292,0.256,2.36e-06,119.993,244000.0,4
San Holo,"you’ve changed, i’ve changed",0.416,0.623,-7.898,1,0.045,0.121,0.27,1.94e-06,130.175,311625.0,4
The Beatles,I Want To Hold Your Hand - Remastered 2015,0.49,0.715,-5.549,1,0.0476,0.386,0.311,8.66e-06,130.726,145747.0,4
Beloved,Only Our Faces Hide,0.361,0.954,-4.097,1,0.0575,2e-05,0.309,1.7599999999999999e-06,172.944,232853.0,4
The Cult,She Sells Sanctuary,0.55,0.765,-8.684,1,0.0287,4.76e-06,0.132,4.19e-06,139.46,252533.0,4
Carach Angren,Franckensteina Strataemontanus,0.57,0.916,-6.899,1,0.043,0.00439,0.135,3.59e-06,100.041,183008.0,4
Damien,To The Moon,0.375,0.0412,-21.749,1,0.0444,0.995,0.107,1.2700000000000001e-06,100.74,171000.0,4
Fleshkiller,Parallel Kingdom,0.45,0.977,-4.172,1,0.122,4.26e-06,0.414,2.56e-06,130.009,266222.0,3
Robert Counts,What Do I Know (feat. HARDY),0.533,0.589,-6.14,1,0.0299,0.0405,0.111,3.51e-06,140.049,208418.0,4
Edgar Winter's White Trash,Keep Playin' That Rock 'n' Roll,0.695,0.864,-9.509,1,0.0344,0.0935,0.222,9.62e-06,129.613,224707.0,4
Drake,What’s Next,0.781,0.594,-6.959,0,0.0485,0.0136,0.162,6.28e-07,129.895,178154.0,4
Julia Kent,Carapace,0.479,0.325,-14.01,0,0.0333,0.161,0.104,2.22e-06,132.046,211216.0,4
Michael Chapman,The Man Who Hated Mornings,0.551,0.58,-8.581,1,0.0363,0.493,0.213,4.73e-06,63.321,247224.0,4
"Arthur ""Big Boy"" Crudup",My Mama Don't Allow Me,0.621,0.118,-14.222,1,0.0393,0.993,0.12,4.7399999999999995e-06,93.082,190041.0,4
Big Brother & The Holding Company,Piece of My Heart,0.443,0.727,-7.951,1,0.145,0.263,0.169,5.659999999999999e-06,160.82,253333.0,4
Timothy Kay Band,I'll Know,0.445,0.159,-14.159,1,0.0419,0.924,0.113,1.55e-06,68.868,5.01885,4
Cody Johnson,Sad Songs and Waltzes (with Willie Nelson),0.546,0.351,-8.279,1,0.0271,0.701,0.0997,2.8299999999999996e-06,105.79,211867.0,3
Britney Spears,Just Like Me,0.753,0.591,-7.091,0,0.045,0.0741,0.108,5.6299999999999995e-06,101.941,2.742216667,4
The Weeknd,Save Your Tears,0.68,0.826,-5.487,1,0.0309,0.0212,0.543,6.44e-06,118.051,215627.0,4
SOJA,Something To Believe In,0.812,0.645,-5.044,1,0.0377,0.499,0.0793,7.24e-06,139.974,209824.0,4
Best Friends Club,Evil Containment Wave (Part II),0.814,0.569,-13.422,0,0.0796,0.554,0.132,5.14e-06,120.005,250000.0,4
Van Halen,Hot For Teacher,0.552,0.947,-4.671,1,0.15,0.000652,0.0637,4.65e-06,127.631,282747.0,4
Johnny Adams,It Ain't The Same Thing,0.916,0.537,-9.303,0,0.0358,0.241,0.0549,9.08e-06,106.951,252907.0,4
Olivia Lunny,Sad To See You Happy,0.643,0.648,-5.734,1,0.0428,0.0139,0.162,5.5200000000000005e-06,139.997,174921.0,4
Rand Aldo,Desert Parade,0.211,0.109,-18.827,1,0.0371,0.882,0.0965,1.44e-06,106.225,3.14015,4
Merle Haggard,It's Not Love (But It's Not Bad),0.659,0.281,-13.564,1,0.0268,0.189,0.112,5.18e-06,108.287,3.35645,4
"Blxst, Tyga, Ty Dolla $ign",Chosen (feat. Ty Dolla $ign),0.571,0.767,-5.16,1,0.287,0.336,0.0809,6.05e-06,93.421,2.69473333,4
MOSSS,Here If You Want (Pale Blue),0.761,0.6,-7.348,1,0.0765,0.269,0.108,5.570000000000001e-06,96.015,199036.0,4
The Sounds,Painted By Numbers,0.475,0.807,-3.959,0,0.0332,0.0136,0.109,7.3099999999999995e-06,145.179,200000.0,4
The Lumineers,Ho Hey,0.682,0.471,-9.182,1,0.0301,0.765,0.0908,4.2099999999999995e-06,79.907,163133.0,4
Charlotte Day Wilson,Take Care of You (feat. Syd),0.683,0.486,-9.726,0,0.11,0.822,0.276,2.7900000000000004e-06,126.985,213071.0,4
Lower Than Atlantis,Had Enough,0.561,0.823,-4.851,1,0.097,0.0029,0.492,5.2500000000000006e-06,93.504,200760.0,4
Jeris Johnson,One Night,0.625,0.778,-7.207,1,0.0642,0.00921,0.103,9.61e-06,160.039,163492.0,4
Andi,Over,0.522,0.531,-6.459,0,0.215,0.093,0.43,1.49e-06,94.225,153244.0,4
Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",0.601,0.532,-9.119,1,0.0286,0.432,0.0925,3.4100000000000004e-06,136.571,4.69355,4
The Ben Webster Quintet,Makin' Whoopee,0.529,0.0582,-19.131,1,0.0617,0.883,0.116,3.5699999999999997e-06,93.486,4.53155,4
The Allergies,Get Yourself Some,0.731,0.647,-7.937,0,0.0355,0.00487,0.34,8.79e-06,108.017,180707.0,4
Kings of Leon,Echoing,0.293,0.778,-5.581,1,0.034,0.0147,0.102,2.4e-06,147.882,217347.0,4
Shubha Mudgal,Awakning Main Sutti,0.276,0.659,-6.642,0,0.0352,0.00219,0.146,3.09e-06,81.611,6.236083333,4
Galleons,Playing With Fire is Such a Cliché,0.471,0.925,-4.633,1,0.0598,0.000254,0.356,7.679999999999999e-07,100.012,303000.0,4
Zara Larsson,Morning,0.619,0.631,-6.018,1,0.104,0.131,0.246,7.72e-06,106.309,175305.0,4
A. K. Paul,Be Honest,0.806,0.197,-12.945,1,0.207,0.252,0.0835,3.3700000000000003e-06,124.005,237027.0,4
Marilyn Manson,Third Day Of A Seven Day Binge,0.607,0.938,-3.072,1,0.0487,0.00228,0.149,6.5000000000000004e-06,110.014,266702.0,4
Tori Harper,After Dark,0.647,0.512,-8.479,1,0.0381,0.856,0.134,7.16e-07,111.957,4.13833333,4
Saint Sister,Causing Trouble - Kormac Remix,0.306,0.54,-7.196,1,0.0414,0.625,0.152,1.47e-06,75.382,227707.0,4
ISLAND,Do You Remember The Times,0.572,0.949,-3.498,1,0.0362,0.14,0.0705,6.0699999999999995e-06,138.013,224840.0,4
Don Henley,Sunset Grill,0.557,0.577,-12.175,1,0.027,0.0796,0.0604,4.45e-06,91.877,379000.0,4
"Mukesh, Lata Mangeshkar",Aa Ab Laut Chalen,0.293,0.567,-7.705,0,0.0394,0.872,0.44,6.69e-06,146.359,4.381783333,4
Ron Gallo,Kill the Medicine Man,0.41,0.823,-6.237,1,0.0655,0.0554,0.154,2.84e-06,90.471,153717.0,4
Thieves Like Us,Drugs in My Body,0.689,0.657,-10.419,0,0.0449,0.00843,0.15,8.020000000000001e-06,116.872,216600.0,4
Dermot Kennedy,Shelter,0.368,0.274,-14.878,1,0.0413,0.956,0.0658,4.59e-07,84.549,4.5,4
"Car, the garden",A Kid From Bathroom,0.616,0.754,-3.887,0,0.0404,0.324,0.0897,4.84e-06,113.959,163875.0,4
Sense Field,Dreams,0.505,0.659,-12.146,1,0.0256,0.0321,0.116,4.61e-06,101.53,262600.0,1
Television,Venus,0.55,0.631,-11.493,1,0.0385,0.000898,0.0503,9.08e-06,114.553,229027.0,4
"Earth, Wind & Fire",September,0.697,0.832,-7.264,1,0.0298,0.168,0.269,9.79e-06,125.926,215093.0,4
The Foxies,Screws,0.576,0.829,-4.323,0,0.0593,0.00265,0.304,6.52e-06,167.99,165323.0,4
AJ Tracey,Kukoč (feat. NAV),0.741,0.851,-6.03,0,0.0672,0.207,0.296,8.4e-06,141.987,195000.0,4
Type O Negative,Cinnamon Girl,0.484,0.913,-5.942,1,0.045,0.13,0.0992,4.65e-06,99.052,248333.0,4
Avril Lavigne,Head Above Water,0.578,0.694,-5.351,1,0.0706,0.0112,0.102,2.68e-06,129.921,220850.0,4
Tempa T,Next Hype - Instrumental,0.869,0.761,-6.449,1,0.105,0.0016,0.0736,2.81e-06,139.973,239640.0,4
Viscera,Lamb to the Slaughter,0.423,0.958,-5.251,0,0.188,2.46e-05,0.388,1.7399999999999999e-06,119.967,230500.0,4
Skating Polly,Hollywood Factory,0.605,0.722,-5.852,1,0.0517,0.47,0.104,9.61e-06,124.711,175053.0,4
"Samuel Lindon, Ensemble Cordes De La Mer",La Tour - Orchestral Version,0.179,0.059,-18.992,0,0.0387,0.985,0.101,8.450000000000001e-07,74.702,2.320266667,4
Black Pumas,Colors,0.546,0.696,-6.537,1,0.0335,0.0887,0.195,5.96e-06,89.882,246587.0,4
The Jesus and Mary Chain,April Skies,0.545,0.717,-6.869,1,0.036,0.00417,0.136,5.8899999999999995e-06,118.515,239621.0,4
Charlie Feathers,One Hand Loose,0.661,0.762,-9.581,1,0.038,0.792,0.121,9.110000000000001e-06,89.292,144480.0,4
Chicocurlyhead,Modelo,0.594,0.666,-5.237,0,0.211,0.565,0.0891,5.07e-06,81.75,160244.0,4
Westlife,If Your Heart's Not In It,0.533,0.565,-7.092,1,0.0249,0.399,0.315,3.4e-06,82.973,4.339333333,4
Rochelle Jordan,Something,0.778,0.703,-5.978,0,0.0391,0.0193,0.069,4.93e-06,126.015,239516.0,3
Nasty Cherry,Win,0.778,0.552,-5.987,1,0.0367,0.00661,0.0815,4.99e-06,115.032,164203.0,4
Psymon Spine,Milk,0.765,0.476,-8.069,0,0.0969,0.213,0.106,5.9799999999999995e-06,107.004,254461.0,4
Power Trip,Executioner's Tax (Swing of the Axe),0.484,0.991,-4.028,0,0.0676,0.000289,0.359,5.590000000000001e-06,167.035,225245.0,4
Nothing,Blue Line Baby,0.248,0.687,-6.233,1,0.0393,0.00224,0.0639,1.7e-06,164.622,270853.0,4
Alien Sex Fiend,I Walk The Line,0.564,0.804,-11.786,1,0.0733,0.0311,0.0463,3.97e-06,123.716,291600.0,4
Lush,Sweetness and Light,0.46,0.878,-7.903,1,0.0514,0.326,0.0967,3.4e-06,109.903,317093.0,4
DJ Khaled,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",0.757,0.721,-2.906,0,0.0691,0.00196,0.647,3.64e-06,124.036,165366.0,4
Remi Wolf,Photo ID (with Dominic Fike),0.747,0.822,-5.15,1,0.0893,0.192,0.288,8.62e-06,115.937,207927.0,4
Data,Rapture,0.541,0.882,-3.929,0,0.219,0.158,0.079,4.23e-06,142.867,218373.0,4
Paladin,The River Dragon Has Come,0.485,0.975,-4.956,1,0.0692,3.07e-05,0.0443,2.65e-06,139.91,305052.0,4
Michael Kiwanuka,You Ain't The Problem,0.643,0.773,-7.998,1,0.0414,0.188,0.0986,6.53e-06,124.538,249333.0,4
Death Valley Girls,Street Justice,0.324,0.948,-4.609,1,0.0522,8.85e-06,0.165,3.4200000000000003e-06,90.542,160587.0,4
MONOEYES,リザードマン,0.472,0.862,-4.835,1,0.0324,2.49e-05,0.076,9.56e-07,94.984,247067.0,4
The Cult,She Sells Sanctuary,0.55,0.765,-8.684,1,0.0287,4.76e-06,0.132,4.19e-06,139.46,252533.0,4
Part-Time Friends,Paris en août,0.709,0.554,-9.802,1,0.0734,0.375,0.108,6.31e-06,138.117,210147.0,4
Concha Piquer,Tatuaje,0.46,0.223,-8.974,0,0.138,0.995,0.253,3.06e-06,78.306,188200.0,4
Arcade Fire,Wake Up,0.252,0.8,-4.845,1,0.0368,0.12,0.118,2.8999999999999998e-06,139.361,335333.0,4
Ana Alcaide,Elenion,0.701,0.204,-17.527,0,0.0406,0.964,0.0985,2.7e-06,104.983,4.314666667,3
TDJ,Open Air,0.667,0.51,-10.133,1,0.0436,0.176,0.0857,1.6e-06,141.077,251555.0,4
Britney Spears,Don't Let Me Be the Last to Know,0.633,0.755,-6.566,1,0.0421,0.158,0.273,7.29e-06,138.96,3.848883333,4
Institute,Bulletproof Skin,0.327,0.852,-4.798,1,0.0613,0.00295,0.12,2.22e-06,180.075,265107.0,4
James Taylor,Fire and Rain - 2019 Remaster,0.597,0.271,-17.293,1,0.0394,0.766,0.0933,3.3800000000000002e-06,76.271,203613.0,4
James Otto,Just Got Started Lovin' You,0.705,0.606,-7.047,1,0.0243,0.159,0.242,8.76e-06,98.001,3.910666667,4
elegant slims,Not Human,0.52,0.815,-4.758,0,0.0488,0.00172,0.089,4.66e-06,91.972,199387.0,4
Ms. Lauryn Hill,Lost Ones,0.832,0.749,-6.129,1,0.37,0.0998,0.0837,6.5000000000000004e-06,94.899,333907.0,4
Goldfinger,Put The Knife Away,0.241,0.916,-3.9,1,0.168,0.000868,0.031,6.7e-06,186.797,177924.0,4
Dire Straits,Money For Nothing,0.666,0.667,-9.305,0,0.0371,0.043,0.074,6.79e-06,134.219,8.51555,4
Bleachers,Chinatown (feat. Bruce Springsteen),0.442,0.689,-5.289,1,0.0251,0.00458,0.11,2.08e-06,89.001,247968.0,3
MAX RAD,Where Are We Now?,0.742,0.657,-10.579,0,0.105,0.0687,0.274,6.56e-06,107.479,197477.0,4
The Faint,The Geeks Were Right,0.737,0.668,-6.261,0,0.0323,0.00405,0.385,9.61e-06,131.009,176240.0,4
Kojaque,Town's Dead,0.529,0.746,-8.288,1,0.0649,0.0271,0.158,1.84e-06,83.978,186334.0,4
Limp Bizkit,Take A Look Around,0.425,0.852,-5.607,1,0.046,0.0175,0.0935,5.12e-06,101.968,321040.0,4
Freddie King,Going Down,0.565,0.526,-11.352,1,0.0365,0.0339,0.11,6.37e-06,167.936,204333.0,4
Nick Hakim,QADIR - Single Version,0.766,0.488,-6.402,0,0.0595,0.257,0.155,5.819999999999999e-06,142.035,241920.0,4
"Pritam, Arijit Singh","Hardum Humdum (From ""Ludo"")",0.59,0.821,-4.933,1,0.0444,0.346,0.454,7.84e-06,116.942,3.133333333,4
Van Halen,Poundcake,0.487,0.948,-7.754,1,0.043,0.000662,0.0506,2.42e-06,105.395,321707.0,4
The Who,Behind Blue Eyes,0.394,0.622,-8.258,0,0.0336,0.213,0.0892,3.4200000000000003e-06,126.844,221427.0,4
Garmarna,Två Systrar,0.516,0.655,-9.428,0,0.0306,0.664,0.0891,1.9e-06,120.028,352787.0,3
Caitlyn Smith,Cheap Date,0.587,0.299,-6.649,1,0.0327,0.853,0.149,1.84e-06,96.657,190067.0,3
Leroy Carr,Papa's on the House Top,0.683,0.285,-12.101,1,0.0366,0.994,0.122,7.83e-06,94.913,175400.0,4
Fickle Friends,Cosmic Coming of Age,0.603,0.674,-8.193,1,0.0591,0.139,0.116,7.32e-06,93.004,204259.0,4
Trippie Redd,PILL BREAKER (feat. blackbear & Machine Gun Kelly),0.527,0.79,-6.268,1,0.0788,0.016,0.37,2.36e-06,153.034,177059.0,3
bl00dwave,Blue,0.626,0.861,-7.384,0,0.0285,0.0114,0.101,5.01e-06,110.014,146182.0,4
Johnny Winter,Third Degree,0.256,0.573,-12.179,1,0.0408,0.141,0.111,8.239999999999999e-06,205.057,395600.0,3
"Gaetano Donizetti, Academy of St. Martin in the Fields, Sir Neville Marriner",String Quartet in D - Arr. for string orchestra: 1. Allegro,0.269,0.154,-18.072,1,0.0387,0.93,0.109,1.04e-06,134.817,6.858216667,4
Chapterhouse,Breather,0.267,0.94,-7.052,1,0.0629,0.000126,0.358,2.1e-06,155.581,258760.0,4
ILLENIUM,Crawl Outta Love - The Glitch Mob Remix,0.476,0.798,-5.405,1,0.0869,0.00677,0.583,3.72e-07,92.781,309677.0,4
Kaiser Chiefs,Oh My God,0.367,0.938,-4.643,1,0.0464,0.0052,0.428,5.56e-06,177.916,214880.0,4
"ATB, Topic, A7S",Your Love (9PM),0.669,0.784,-5.603,1,0.112,0.194,0.115,5.1700000000000005e-06,125.993,2.50088333,4
LO,Ani Oogiot,0.559,0.463,-11.841,1,0.0257,0.201,0.122,1.55e-06,99.014,229520.0,4
MOSES,Cause You Got Me,0.494,0.805,-6.437,1,0.0293,0.000595,0.0636,5.7099999999999995e-06,96.996,232526.0,4
ILLENIUM,First Time,0.526,0.667,-5.451,1,0.0437,0.0505,0.321,4.3e-06,155.085,165779.0,4
Shreya Ghoshal,Mann Bheetar,0.616,0.547,-7.63,1,0.0342,0.739,0.121,3.4499999999999996e-06,110.025,6.484166667,4
MOD SUN,Heavy (feat. blackbear),0.367,0.707,-4.698,0,0.044,0.00806,0.358,3.77e-06,83.032,167765.0,4
Glass Animals,Tangerine,0.845,0.583,-5.948,0,0.0773,0.114,0.1,8.419999999999999e-06,149.941,200584.0,4
Aerosmith,Train Kept a Rollin',0.359,0.854,-9.799,0,0.0418,0.00194,0.841,4.72e-06,99.414,333227.0,4
Bathtub Cig,My Friend,0.689,0.208,-15.944,1,0.0344,0.96,0.0933,1.94e-06,96.052,220514.0,4
Louf,Formation - Otik Remix,0.434,0.599,-11.966,0,0.0734,0.00189,0.0929,4.36e-06,109.188,436630.0,5
Black Sabbath,Iron Man - 2012 - Remaster,0.336,0.796,-10.845,0,0.0896,0.00361,0.0621,4.17e-06,155.28,353613.0,4
Yung Bleu,Ghetto Love Birds,0.604,0.522,-6.796,1,0.0924,0.734,0.113,2.8699999999999996e-06,93.169,186039.0,4
George Strait,The Fireman,0.664,0.601,-13.379,1,0.0616,0.137,0.0567,9.34e-06,168.979,2.572666667,4
BENEE,Night Garden (feat. Kenny Beats & Bakar),0.712,0.625,-4.925,0,0.29,0.0154,0.0509,4.8e-06,177.94,221865.0,4
DDG,Get What You Want (feat. PnB Rock),0.799,0.494,-12.029,1,0.266,0.147,0.115,2.34e-06,136.019,186196.0,4
Eugene Bridges,In Your Arms Again,0.668,0.614,-7.882,0,0.0278,0.127,0.367,4.6e-06,103.57,308573.0,4
Dead Pony,Speak of the Devil,0.431,0.777,-7.853,1,0.0494,0.000207,0.105,3.6099999999999997e-06,76.027,215296.0,4
iann dior,Darkside,0.695,0.869,-6.914,1,0.0264,0.71,0.343,9.2e-06,123.991,154871.0,4
Johnny Adams,This Time I'm Gone For Good,0.418,0.387,-11.79,0,0.0634,0.216,0.142,3.6099999999999997e-06,202.033,280360.0,3
Lime Cordiale,On Our Own,0.705,0.692,-7.271,1,0.0303,0.00149,0.137,7.72e-06,125.933,216636.0,4
Ghetts,IC3 (feat. Skepta) - Single Version,0.663,0.645,-7.977,1,0.398,0.443,0.166,3.94e-06,128.023,231107.0,4
Shivam Pathak,Ek Dil Ek Jaan,0.528,0.664,-7.262,1,0.0377,0.226,0.121,1.09e-06,97.893,3.6645,4
The Soft Cavalry,Dive,0.5,0.528,-10.051,1,0.0276,0.044,0.0911,9.4e-07,78.0,255385.0,4
Willie J Healey,Big Nothing,0.466,0.699,-6.101,1,0.0319,0.475,0.221,7.16e-06,190.384,142246.0,4
The Kinks,Lola - Remastered,0.468,0.839,-7.39,1,0.0365,0.459,0.151,9.35e-06,151.842,242027.0,4
Suldusk,The Elm,0.601,0.439,-10.507,0,0.0253,0.43,0.125,1.86e-06,106.973,210834.0,4
Kurt Vile,Pretty Pimpin,0.566,0.663,-9.068,1,0.0278,0.0945,0.0915,7.62e-06,91.108,298760.0,4
Yameii Online,Baby My Phone,0.427,0.666,-7.902,0,0.0415,0.176,0.0856,2.3200000000000002e-06,85.022,215771.0,4
Nikola Zolkiewska,Smoothness,0.325,0.164,-17.19,0,0.0438,0.958,0.112,2.11e-06,49.196,2.5641,3
The Rolling Stones,Gimme Shelter,0.63,0.616,-8.128,0,0.0309,0.463,0.173,5.09e-06,118.65,4.51288333,4
Rod Stewart,The First Cut Is the Deepest,0.546,0.627,-9.037,1,0.0244,0.316,0.096,7.64e-06,81.278,4.52,4
Jackie Hayes,eye 2 eye,0.638,0.666,-6.951,0,0.0392,0.00784,0.314,6.51e-06,131.962,185455.0,4
Jack Fruit,wrong but worth it,0.627,0.5,-9.615,0,0.046,0.0957,0.522,3.5299999999999997e-06,120.025,178711.0,4
Phoria,Current,0.254,0.117,-21.35,0,0.0376,0.964,0.111,4.4699999999999997e-07,78.533,350974.0,4
Shocking Blue,Inkpot,0.655,0.648,-8.708,1,0.0345,0.102,0.0946,7.12e-06,125.603,159000.0,4
James Bay,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,0.68,0.315,-8.425,1,0.0391,0.913,0.712,3.6099999999999997e-06,117.614,3.94645,4
Elliott Ok,72,0.398,0.338,-10.084,1,0.0304,0.328,0.099,1.88e-06,135.75,222906.0,4
The Zombies,Time of the Season - Mono Version,0.537,0.7,-6.852,0,0.0366,0.142,0.383,6.9499999999999995e-06,117.111,214027.0,4
AC/DC,Big Gun,0.569,0.901,-5.197,1,0.0544,0.00555,0.16,8.39e-06,133.194,259413.0,4
Webb Pierce,There Stands The Glass,0.524,0.176,-11.14,1,0.0345,0.911,0.366,6.7600000000000005e-06,115.996,146000.0,4
Swamp Dogg,Please Let Me Go Round Again,0.716,0.33,-13.283,1,0.046,0.193,0.124,5.7199999999999994e-06,139.927,280840.0,4
The Pale White,Wisdom Tooth,0.441,0.884,-4.319,1,0.104,0.00408,0.406,4.68e-06,129.931,171107.0,4
Machine Gun Kelly,forget me too (feat. Halsey),0.654,0.875,-4.845,1,0.0744,0.000417,0.194,5.22e-06,99.975,171621.0,4
Wallice,Hey Michael,0.759,0.636,-6.387,1,0.0473,0.0386,0.643,9.21e-06,120.019,179852.0,4
Tim Montana,Be A Cowboy,0.512,0.885,-3.558,1,0.0359,0.0208,0.101,4.7e-06,85.017,201707.0,4
Low (Acoustic),Angel Snow,0.557,0.264,-10.625,1,0.028,0.874,0.0984,4.33e-06,77.099,3.445166667,4
Johnny Cash,Big River,0.632,0.559,-10.49,1,0.0674,0.854,0.127,8.84e-06,182.942,151427.0,4
LILHUDDY,The Eulogy of You and Me,0.513,0.848,-4.644,1,0.0676,0.000161,0.336,3.94e-06,143.968,183362.0,4
BTS,Butter,0.759,0.459,-5.187,1,0.0948,0.00323,0.0906,6.9499999999999995e-06,109.997,164442.0,4
The Wallflowers,Sleepwalker,0.534,0.892,-5.04,0,0.028,0.000697,0.109,7.49e-06,128.834,211027.0,4
Five Finger Death Punch,"Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)",0.45,0.872,-4.91,1,0.0353,0.0018,0.0833,3.96e-06,156.059,274615.0,4
2 Chainz,Grey Area,0.897,0.767,-4.544,1,0.0959,0.0679,0.129,6.750000000000001e-06,134.913,171838.0,4
Faze Miyake,Stay Woke,0.655,0.438,-11.276,1,0.0433,0.012,0.222,5.570000000000001e-06,148.018,174724.0,4
Jess Locke,Universe,0.653,0.543,-7.154,0,0.026,0.0852,0.295,4.19e-06,97.029,219753.0,4
Jeremy Zucker,emily,0.551,0.249,-11.392,1,0.06,0.68,0.112,2.57e-06,156.02,233747.0,3
Wild Pink,The Shining but Tropical,0.501,0.792,-7.31,1,0.0255,0.00708,0.67,6.45e-06,88.014,291613.0,4
Jeezy,And Then What,0.75,0.723,-5.452,1,0.231,0.00829,0.0588,7.47e-06,170.006,245480.0,4
"Mukesh, Lata Mangeshkar",Begani Shadi Men Abdulla Diwana,0.715,0.446,-10.887,0,0.0591,0.908,0.427,9.32e-06,102.673,3.61555,4
Passion Pit,Take a Walk,0.566,0.755,-5.526,1,0.0368,0.0338,0.315,4.45e-06,101.006,264493.0,4
Shawnna,Gettin' Some,0.823,0.586,-6.044,0,0.336,0.0901,0.0605,6.11e-06,78.054,202760.0,4
Walter Wolfman Washington,Landslide,0.705,0.811,-5.483,0,0.133,0.27,0.0233,5.490000000000001e-06,97.938,313813.0,4
Jamestown Revival,Prospector's Blues,0.529,0.652,-7.592,1,0.0348,0.607,0.0893,4.86e-06,76.052,239733.0,4
